idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
5366,IOT,"Core 5",14.10,%,2020-10-20,19,26
5369,IOT,"Core 6",7.80,%,2020-10-20,19,26
5377,IOT,"Core 1",6.30,%,2020-10-20,19,26
5380,IOT,"Core 2",10.90,%,2020-10-20,19,26
5383,IOT,"Core 3",1.60,%,2020-10-20,19,26
5386,IOT,"Core 4",1.60,%,2020-10-20,19,26
5389,IOT,"Core 5",3.10,%,2020-10-20,19,26
5392,IOT,"Core 6",10.90,%,2020-10-20,19,26
5400,IOT,"Core 1",8.30,%,2020-10-20,19,26
5403,IOT,"Core 2",12.50,%,2020-10-20,19,26
5406,IOT,"Core 3",6.30,%,2020-10-20,19,26
5409,IOT,"Core 4",3.10,%,2020-10-20,19,26
5412,IOT,"Core 5",14.10,%,2020-10-20,19,26
5415,IOT,"Core 6",4.70,%,2020-10-20,19,26
5423,IOT,"Core 1",6.30,%,2020-10-20,19,26
5426,IOT,"Core 2",12.50,%,2020-10-20,19,26
5429,IOT,"Core 3",1.60,%,2020-10-20,19,26
5432,IOT,"Core 4",1.60,%,2020-10-20,19,26
5435,IOT,"Core 5",6.30,%,2020-10-20,19,26
5438,IOT,"Core 6",7.80,%,2020-10-20,19,26
5446,IOT,"Core 1",13.60,%,2020-10-20,19,26
5449,IOT,"Core 2",23.40,%,2020-10-20,19,26
5452,IOT,"Core 3",9.40,%,2020-10-20,19,26
5455,IOT,"Core 4",10.90,%,2020-10-20,19,26
5458,IOT,"Core 5",12.70,%,2020-10-20,19,26
5461,IOT,"Core 6",14.10,%,2020-10-20,19,26
5469,IOT,"Core 1",9.60,%,2020-10-20,19,26
5472,IOT,"Core 2",18.80,%,2020-10-20,19,26
5475,IOT,"Core 3",4.70,%,2020-10-20,19,26
5478,IOT,"Core 4",4.70,%,2020-10-20,19,26
5481,IOT,"Core 5",7.80,%,2020-10-20,19,26
5484,IOT,"Core 6",15.60,%,2020-10-20,19,26
5492,IOT,"Core 1",7.30,%,2020-10-20,19,26
5495,IOT,"Core 2",14.10,%,2020-10-20,19,26
5498,IOT,"Core 3",1.60,%,2020-10-20,19,26
5501,IOT,"Core 4",4.70,%,2020-10-20,19,26
5504,IOT,"Core 5",4.70,%,2020-10-20,19,26
5507,IOT,"Core 6",6.30,%,2020-10-20,19,26
5515,IOT,"Core 1",11.70,%,2020-10-20,19,26
5518,IOT,"Core 2",20.30,%,2020-10-20,19,26
5521,IOT,"Core 3",9.40,%,2020-10-20,19,26
5524,IOT,"Core 4",10.90,%,2020-10-20,19,26
5527,IOT,"Core 5",10.90,%,2020-10-20,19,26
5530,IOT,"Core 6",9.40,%,2020-10-20,19,26
5538,IOT,"Core 1",6.50,%,2020-10-20,19,26
5541,IOT,"Core 2",17.20,%,2020-10-20,19,26
5544,IOT,"Core 3",9.40,%,2020-10-20,19,26
5547,IOT,"Core 4",1.60,%,2020-10-20,19,26
5550,IOT,"Core 5",3.10,%,2020-10-20,19,26
5553,IOT,"Core 6",6.30,%,2020-10-20,19,26
5561,IOT,"Core 1",4.90,%,2020-10-20,19,26
5564,IOT,"Core 2",10.90,%,2020-10-20,19,26
5567,IOT,"Core 3",10.90,%,2020-10-20,19,26
5570,IOT,"Core 4",3.10,%,2020-10-20,19,26
5573,IOT,"Core 5",0.00,%,2020-10-20,19,26
5576,IOT,"Core 6",1.60,%,2020-10-20,19,26
5584,IOT,"Core 1",8.90,%,2020-10-20,19,26
5587,IOT,"Core 2",15.60,%,2020-10-20,19,26
5590,IOT,"Core 3",6.30,%,2020-10-20,19,26
5593,IOT,"Core 4",1.60,%,2020-10-20,19,26
5596,IOT,"Core 5",10.90,%,2020-10-20,19,26
5599,IOT,"Core 6",9.40,%,2020-10-20,19,26
5607,IOT,"Core 1",6.30,%,2020-10-20,19,26
5610,IOT,"Core 2",9.40,%,2020-10-20,19,26
5613,IOT,"Core 3",3.10,%,2020-10-20,19,26
5616,IOT,"Core 4",1.60,%,2020-10-20,19,26
5619,IOT,"Core 5",6.30,%,2020-10-20,19,26
5622,IOT,"Core 6",6.30,%,2020-10-20,19,26
5630,IOT,"Core 1",7.50,%,2020-10-20,19,26
5633,IOT,"Core 2",21.90,%,2020-10-20,19,26
5636,IOT,"Core 3",1.60,%,2020-10-20,19,26
5639,IOT,"Core 4",1.60,%,2020-10-20,19,26
5642,IOT,"Core 5",7.70,%,2020-10-20,19,26
5645,IOT,"Core 6",9.40,%,2020-10-20,19,26
5653,IOT,"Core 1",13.00,%,2020-10-20,19,26
5656,IOT,"Core 2",20.30,%,2020-10-20,19,26
5659,IOT,"Core 3",12.50,%,2020-10-20,19,26
5662,IOT,"Core 4",12.50,%,2020-10-20,19,26
5665,IOT,"Core 5",9.40,%,2020-10-20,19,26
5668,IOT,"Core 6",15.60,%,2020-10-20,19,26
5676,IOT,"Core 1",10.40,%,2020-10-20,19,26
5679,IOT,"Core 2",12.50,%,2020-10-20,19,26
5682,IOT,"Core 3",9.40,%,2020-10-20,19,26
5685,IOT,"Core 4",6.30,%,2020-10-20,19,26
5688,IOT,"Core 5",14.10,%,2020-10-20,19,26
5691,IOT,"Core 6",10.90,%,2020-10-20,19,26
5699,IOT,"Core 1",8.30,%,2020-10-20,19,26
5702,IOT,"Core 2",14.10,%,2020-10-20,19,26
5705,IOT,"Core 3",6.30,%,2020-10-20,19,26
5708,IOT,"Core 4",3.10,%,2020-10-20,19,26
5711,IOT,"Core 5",7.80,%,2020-10-20,19,26
5714,IOT,"Core 6",7.80,%,2020-10-20,19,26
5722,IOT,"Core 1",20.30,%,2020-10-20,19,26
5725,IOT,"Core 2",34.40,%,2020-10-20,19,26
5728,IOT,"Core 3",29.70,%,2020-10-20,19,26
5731,IOT,"Core 4",15.60,%,2020-10-20,19,26
5734,IOT,"Core 5",15.60,%,2020-10-20,19,26
5737,IOT,"Core 6",15.60,%,2020-10-20,19,26
5745,IOT,"Core 1",6.00,%,2020-10-20,19,26
5748,IOT,"Core 2",9.40,%,2020-10-20,19,26
5751,IOT,"Core 3",4.70,%,2020-10-20,19,26
5754,IOT,"Core 4",1.60,%,2020-10-20,19,26
5757,IOT,"Core 5",9.40,%,2020-10-20,19,26
5760,IOT,"Core 6",6.30,%,2020-10-20,19,26
5768,IOT,"Core 1",13.00,%,2020-10-20,19,26
5771,IOT,"Core 2",17.20,%,2020-10-20,19,26
5774,IOT,"Core 3",18.80,%,2020-10-20,19,26
5777,IOT,"Core 4",10.90,%,2020-10-20,19,26
5780,IOT,"Core 5",14.10,%,2020-10-20,19,26
5783,IOT,"Core 6",9.40,%,2020-10-20,19,26
5791,IOT,"Core 1",8.90,%,2020-10-20,19,26
5794,IOT,"Core 2",14.10,%,2020-10-20,19,26
5797,IOT,"Core 3",6.30,%,2020-10-20,19,26
5800,IOT,"Core 4",6.30,%,2020-10-20,19,26
5803,IOT,"Core 5",10.90,%,2020-10-20,19,26
5806,IOT,"Core 6",6.30,%,2020-10-20,19,26
5814,IOT,"Core 1",9.90,%,2020-10-20,19,26
5817,IOT,"Core 2",15.60,%,2020-10-20,19,26
5820,IOT,"Core 3",6.30,%,2020-10-20,19,26
5823,IOT,"Core 4",6.30,%,2020-10-20,19,26
5826,IOT,"Core 5",9.20,%,2020-10-20,19,26
5829,IOT,"Core 6",7.80,%,2020-10-20,19,26
5837,IOT,"Core 1",5.70,%,2020-10-20,19,26
5840,IOT,"Core 2",10.90,%,2020-10-20,19,26
5843,IOT,"Core 3",3.10,%,2020-10-20,19,26
5846,IOT,"Core 4",0.00,%,2020-10-20,19,26
5849,IOT,"Core 5",3.10,%,2020-10-20,19,26
5852,IOT,"Core 6",6.30,%,2020-10-20,19,26
5860,IOT,"Core 1",9.90,%,2020-10-20,19,26
5863,IOT,"Core 2",18.80,%,2020-10-20,19,26
5866,IOT,"Core 3",7.80,%,2020-10-20,19,26
5869,IOT,"Core 4",3.10,%,2020-10-20,19,26
5872,IOT,"Core 5",6.30,%,2020-10-20,19,26
5875,IOT,"Core 6",12.50,%,2020-10-20,19,26
5883,IOT,"Core 1",15.40,%,2020-10-20,19,26
5886,IOT,"Core 2",23.40,%,2020-10-20,19,26
5889,IOT,"Core 3",20.30,%,2020-10-20,19,26
5892,IOT,"Core 4",14.10,%,2020-10-20,19,26
5895,IOT,"Core 5",7.80,%,2020-10-20,19,26
5898,IOT,"Core 6",6.30,%,2020-10-20,19,26
5906,IOT,"Core 1",18.00,%,2020-10-20,19,26
5909,IOT,"Core 2",28.10,%,2020-10-20,19,26
5912,IOT,"Core 3",17.20,%,2020-10-20,19,26
5915,IOT,"Core 4",10.90,%,2020-10-20,19,26
5918,IOT,"Core 5",15.60,%,2020-10-20,19,26
5921,IOT,"Core 6",21.90,%,2020-10-20,19,26
5929,IOT,"Core 1",10.70,%,2020-10-20,19,26
5932,IOT,"Core 2",15.60,%,2020-10-20,19,26
5935,IOT,"Core 3",10.90,%,2020-10-20,19,26
5938,IOT,"Core 4",1.60,%,2020-10-20,19,26
5941,IOT,"Core 5",7.90,%,2020-10-20,19,26
5944,IOT,"Core 6",7.80,%,2020-10-20,19,26
5952,IOT,"Core 1",15.40,%,2020-10-20,19,26
5955,IOT,"Core 2",26.60,%,2020-10-20,19,26
5958,IOT,"Core 3",15.60,%,2020-10-20,19,26
5961,IOT,"Core 4",7.80,%,2020-10-20,19,26
5964,IOT,"Core 5",12.50,%,2020-10-20,19,26
5967,IOT,"Core 6",12.50,%,2020-10-20,19,26
5975,IOT,"Core 1",19.00,%,2020-10-20,19,26
5978,IOT,"Core 2",25.00,%,2020-10-20,19,26
5981,IOT,"Core 3",14.10,%,2020-10-20,19,26
5984,IOT,"Core 4",18.80,%,2020-10-20,19,26
5987,IOT,"Core 5",20.30,%,2020-10-20,19,26
5990,IOT,"Core 6",15.60,%,2020-10-20,19,26
5998,IOT,"Core 1",8.60,%,2020-10-20,19,26
6001,IOT,"Core 2",12.50,%,2020-10-20,19,26
6004,IOT,"Core 3",10.90,%,2020-10-20,19,26
6007,IOT,"Core 4",1.60,%,2020-10-20,19,26
6010,IOT,"Core 5",6.30,%,2020-10-20,19,26
6013,IOT,"Core 6",7.80,%,2020-10-20,19,26
6021,IOT,"Core 1",9.60,%,2020-10-20,19,26
6024,IOT,"Core 2",21.90,%,2020-10-20,19,26
6027,IOT,"Core 3",6.30,%,2020-10-20,19,26
6030,IOT,"Core 4",0.00,%,2020-10-20,19,26
6033,IOT,"Core 5",6.30,%,2020-10-20,19,26
6036,IOT,"Core 6",7.80,%,2020-10-20,19,26
6044,IOT,"Core 1",12.50,%,2020-10-20,19,26
6047,IOT,"Core 2",17.20,%,2020-10-20,19,26
6050,IOT,"Core 3",7.80,%,2020-10-20,19,26
6053,IOT,"Core 4",7.80,%,2020-10-20,19,26
6056,IOT,"Core 5",14.10,%,2020-10-20,19,26
6059,IOT,"Core 6",7.80,%,2020-10-20,19,26
6067,IOT,"Core 1",13.00,%,2020-10-20,19,26
6070,IOT,"Core 2",23.40,%,2020-10-20,19,26
6073,IOT,"Core 3",10.90,%,2020-10-20,19,26
6076,IOT,"Core 4",9.40,%,2020-10-20,19,26
6079,IOT,"Core 5",9.40,%,2020-10-20,19,26
6082,IOT,"Core 6",4.70,%,2020-10-20,19,26
6090,IOT,"Core 1",11.20,%,2020-10-20,19,26
6093,IOT,"Core 2",20.30,%,2020-10-20,19,26
6096,IOT,"Core 3",3.10,%,2020-10-20,19,26
6099,IOT,"Core 4",3.10,%,2020-10-20,19,26
6102,IOT,"Core 5",14.10,%,2020-10-20,19,26
6105,IOT,"Core 6",9.40,%,2020-10-20,19,26
6113,IOT,"Core 1",9.10,%,2020-10-20,19,26
6116,IOT,"Core 2",14.10,%,2020-10-20,19,26
6119,IOT,"Core 3",10.90,%,2020-10-20,19,26
6122,IOT,"Core 4",0.00,%,2020-10-20,19,26
6125,IOT,"Core 5",6.30,%,2020-10-20,19,26
6128,IOT,"Core 6",9.40,%,2020-10-20,19,26
6136,IOT,"Core 1",11.20,%,2020-10-20,19,26
6139,IOT,"Core 2",26.60,%,2020-10-20,19,26
6142,IOT,"Core 3",3.10,%,2020-10-20,19,26
6145,IOT,"Core 4",4.70,%,2020-10-20,19,26
6148,IOT,"Core 5",14.10,%,2020-10-20,19,26
6151,IOT,"Core 6",3.10,%,2020-10-20,19,26
6159,IOT,"Core 1",22.10,%,2020-10-20,19,26
6162,IOT,"Core 2",31.30,%,2020-10-20,19,26
6165,IOT,"Core 3",28.10,%,2020-10-20,19,26
6168,IOT,"Core 4",17.20,%,2020-10-20,19,26
6171,IOT,"Core 5",23.40,%,2020-10-20,19,26
6174,IOT,"Core 6",12.50,%,2020-10-20,19,26
6182,IOT,"Core 1",15.40,%,2020-10-20,19,26
6185,IOT,"Core 2",23.40,%,2020-10-20,19,26
6188,IOT,"Core 3",15.60,%,2020-10-20,19,26
6191,IOT,"Core 4",10.90,%,2020-10-20,19,26
6194,IOT,"Core 5",12.50,%,2020-10-20,19,26
6197,IOT,"Core 6",9.40,%,2020-10-20,19,26
6205,IOT,"Core 1",14.80,%,2020-10-20,19,26
6208,IOT,"Core 2",23.40,%,2020-10-20,19,26
6211,IOT,"Core 3",10.90,%,2020-10-20,19,26
6214,IOT,"Core 4",6.30,%,2020-10-20,19,26
6217,IOT,"Core 5",14.10,%,2020-10-20,19,26
6220,IOT,"Core 6",14.10,%,2020-10-20,19,26
6228,IOT,"Core 1",7.80,%,2020-10-20,19,26
6231,IOT,"Core 2",14.10,%,2020-10-20,19,26
6234,IOT,"Core 3",4.70,%,2020-10-20,19,26
6237,IOT,"Core 4",1.60,%,2020-10-20,19,26
6240,IOT,"Core 5",1.60,%,2020-10-20,19,26
6243,IOT,"Core 6",3.10,%,2020-10-20,19,26
6251,IOT,"Core 1",21.80,%,2020-10-20,19,26
6254,IOT,"Core 2",39.10,%,2020-10-20,19,26
6257,IOT,"Core 3",18.80,%,2020-10-20,19,26
6260,IOT,"Core 4",15.60,%,2020-10-20,19,26
6263,IOT,"Core 5",16.90,%,2020-10-20,19,26
6266,IOT,"Core 6",18.80,%,2020-10-20,19,26
6274,IOT,"Core 1",14.10,%,2020-10-20,19,26
6277,IOT,"Core 2",23.40,%,2020-10-20,19,26
6280,IOT,"Core 3",10.90,%,2020-10-20,19,26
6283,IOT,"Core 4",9.40,%,2020-10-20,19,26
6286,IOT,"Core 5",12.50,%,2020-10-20,19,26
6289,IOT,"Core 6",14.10,%,2020-10-20,19,26
6297,IOT,"Core 1",9.60,%,2020-10-20,19,26
6300,IOT,"Core 2",17.20,%,2020-10-20,19,26
6303,IOT,"Core 3",4.70,%,2020-10-20,19,26
6306,IOT,"Core 4",6.30,%,2020-10-20,19,26
6309,IOT,"Core 5",7.80,%,2020-10-20,19,26
6312,IOT,"Core 6",9.40,%,2020-10-20,19,26
6320,IOT,"Core 1",18.80,%,2020-10-20,19,26
6323,IOT,"Core 2",25.00,%,2020-10-20,19,26
6326,IOT,"Core 3",18.80,%,2020-10-20,19,26
6329,IOT,"Core 4",10.90,%,2020-10-20,19,26
6332,IOT,"Core 5",18.80,%,2020-10-20,19,26
6335,IOT,"Core 6",18.80,%,2020-10-20,19,26
6343,IOT,"Core 1",7.80,%,2020-10-20,19,26
6346,IOT,"Core 2",12.50,%,2020-10-20,19,26
6349,IOT,"Core 3",9.40,%,2020-10-20,19,26
6352,IOT,"Core 4",4.70,%,2020-10-20,19,26
6355,IOT,"Core 5",3.10,%,2020-10-20,19,26
6358,IOT,"Core 6",4.70,%,2020-10-20,19,26
6366,IOT,"Core 1",18.50,%,2020-10-20,19,26
6369,IOT,"Core 2",23.40,%,2020-10-20,19,26
6372,IOT,"Core 3",20.30,%,2020-10-20,19,26
6375,IOT,"Core 4",21.90,%,2020-10-20,19,26
6378,IOT,"Core 5",14.10,%,2020-10-20,19,26
6381,IOT,"Core 6",9.40,%,2020-10-20,19,26
6389,IOT,"Core 1",6.50,%,2020-10-20,19,26
6392,IOT,"Core 2",10.90,%,2020-10-20,19,26
6395,IOT,"Core 3",1.60,%,2020-10-20,19,26
6398,IOT,"Core 4",4.70,%,2020-10-20,19,26
6401,IOT,"Core 5",10.90,%,2020-10-20,19,26
6404,IOT,"Core 6",3.10,%,2020-10-20,19,26
6412,IOT,"Core 1",10.20,%,2020-10-20,19,26
6415,IOT,"Core 2",18.80,%,2020-10-20,19,26
6418,IOT,"Core 3",7.80,%,2020-10-20,19,26
6421,IOT,"Core 4",6.30,%,2020-10-20,19,26
6424,IOT,"Core 5",12.50,%,2020-10-20,19,26
6427,IOT,"Core 6",9.40,%,2020-10-20,19,26
6435,IOT,"Core 1",9.10,%,2020-10-20,19,26
6438,IOT,"Core 2",14.10,%,2020-10-20,19,26
6441,IOT,"Core 3",6.30,%,2020-10-20,19,26
6444,IOT,"Core 4",3.10,%,2020-10-20,19,26
6447,IOT,"Core 5",4.70,%,2020-10-20,19,26
6450,IOT,"Core 6",7.80,%,2020-10-20,19,26
6458,IOT,"Core 1",16.40,%,2020-10-20,19,26
6461,IOT,"Core 2",21.90,%,2020-10-20,19,26
6464,IOT,"Core 3",12.50,%,2020-10-20,19,26
6467,IOT,"Core 4",10.90,%,2020-10-20,19,26
6470,IOT,"Core 5",20.30,%,2020-10-20,19,26
6473,IOT,"Core 6",9.40,%,2020-10-20,19,26
6481,IOT,"Core 1",38.50,%,2020-10-20,19,26
6484,IOT,"Core 2",40.60,%,2020-10-20,19,26
6487,IOT,"Core 3",54.70,%,2020-10-20,19,26
6490,IOT,"Core 4",31.30,%,2020-10-20,19,26
6493,IOT,"Core 5",28.10,%,2020-10-20,19,26
6496,IOT,"Core 6",42.20,%,2020-10-20,19,26
6504,IOT,"Core 1",8.60,%,2020-10-20,19,26
6507,IOT,"Core 2",10.90,%,2020-10-20,19,26
6510,IOT,"Core 3",4.70,%,2020-10-20,19,26
6513,IOT,"Core 4",1.60,%,2020-10-20,19,26
6516,IOT,"Core 5",14.10,%,2020-10-20,19,26
6519,IOT,"Core 6",10.90,%,2020-10-20,19,26
6527,IOT,"Core 1",9.10,%,2020-10-20,19,26
6530,IOT,"Core 2",10.90,%,2020-10-20,19,26
6533,IOT,"Core 3",6.30,%,2020-10-20,19,26
6536,IOT,"Core 4",6.30,%,2020-10-20,19,26
6539,IOT,"Core 5",9.40,%,2020-10-20,19,26
6542,IOT,"Core 6",6.30,%,2020-10-20,19,26
6550,IOT,"Core 1",22.10,%,2020-10-20,19,26
6553,IOT,"Core 2",25.00,%,2020-10-20,19,26
6556,IOT,"Core 3",21.90,%,2020-10-20,19,26
6559,IOT,"Core 4",18.80,%,2020-10-20,19,26
6562,IOT,"Core 5",21.90,%,2020-10-20,19,26
6565,IOT,"Core 6",21.90,%,2020-10-20,19,26
6573,IOT,"Core 1",9.10,%,2020-10-20,19,26
6576,IOT,"Core 2",21.90,%,2020-10-20,19,26
6579,IOT,"Core 3",7.80,%,2020-10-20,19,26
6582,IOT,"Core 4",4.70,%,2020-10-20,19,26
6585,IOT,"Core 5",6.30,%,2020-10-20,19,26
6588,IOT,"Core 6",3.10,%,2020-10-20,19,26
6596,IOT,"Core 1",8.60,%,2020-10-20,19,26
6599,IOT,"Core 2",14.10,%,2020-10-20,19,26
6602,IOT,"Core 3",1.60,%,2020-10-20,19,26
6605,IOT,"Core 4",4.70,%,2020-10-20,19,26
6608,IOT,"Core 5",10.90,%,2020-10-20,19,26
6611,IOT,"Core 6",4.70,%,2020-10-20,19,26
6619,IOT,"Core 1",12.50,%,2020-10-20,19,26
6622,IOT,"Core 2",15.60,%,2020-10-20,19,26
6625,IOT,"Core 3",14.10,%,2020-10-20,19,26
6628,IOT,"Core 4",6.30,%,2020-10-20,19,26
6631,IOT,"Core 5",12.50,%,2020-10-20,19,26
6634,IOT,"Core 6",10.90,%,2020-10-20,19,26
6642,IOT,"Core 1",9.10,%,2020-10-20,19,26
6645,IOT,"Core 2",21.90,%,2020-10-20,19,26
6648,IOT,"Core 3",6.30,%,2020-10-20,19,26
6651,IOT,"Core 4",1.60,%,2020-10-20,19,26
6654,IOT,"Core 5",4.70,%,2020-10-20,19,26
6657,IOT,"Core 6",9.40,%,2020-10-20,19,26
6665,IOT,"Core 1",13.00,%,2020-10-20,19,26
6668,IOT,"Core 2",17.20,%,2020-10-20,19,26
6671,IOT,"Core 3",17.20,%,2020-10-20,19,26
6674,IOT,"Core 4",7.80,%,2020-10-20,19,26
6677,IOT,"Core 5",12.50,%,2020-10-20,19,26
6680,IOT,"Core 6",12.50,%,2020-10-20,19,26
6688,IOT,"Core 1",24.50,%,2020-10-20,19,26
6691,IOT,"Core 2",32.80,%,2020-10-20,19,26
6694,IOT,"Core 3",23.40,%,2020-10-20,19,26
6697,IOT,"Core 4",18.80,%,2020-10-20,19,26
6700,IOT,"Core 5",25.00,%,2020-10-20,19,26
6703,IOT,"Core 6",21.90,%,2020-10-20,19,26
6711,IOT,"Core 1",15.40,%,2020-10-20,19,26
6714,IOT,"Core 2",23.40,%,2020-10-20,19,26
6717,IOT,"Core 3",15.60,%,2020-10-20,19,26
6720,IOT,"Core 4",10.90,%,2020-10-20,19,26
6723,IOT,"Core 5",17.20,%,2020-10-20,19,26
6726,IOT,"Core 6",6.30,%,2020-10-20,19,26
6734,IOT,"Core 1",22.90,%,2020-10-20,19,26
6737,IOT,"Core 2",20.30,%,2020-10-20,19,26
6740,IOT,"Core 3",26.60,%,2020-10-20,19,26
6743,IOT,"Core 4",17.20,%,2020-10-20,19,26
6746,IOT,"Core 5",20.30,%,2020-10-20,19,26
6749,IOT,"Core 6",17.20,%,2020-10-20,19,26
6757,IOT,"Core 1",10.70,%,2020-10-20,19,26
6760,IOT,"Core 2",12.50,%,2020-10-20,19,26
6763,IOT,"Core 3",4.70,%,2020-10-20,19,26
6766,IOT,"Core 4",0.00,%,2020-10-20,19,26
6769,IOT,"Core 5",12.50,%,2020-10-20,19,26
6772,IOT,"Core 6",14.10,%,2020-10-20,19,26
6780,IOT,"Core 1",5.20,%,2020-10-20,19,26
6783,IOT,"Core 2",10.90,%,2020-10-20,19,26
6786,IOT,"Core 3",1.60,%,2020-10-20,19,26
6789,IOT,"Core 4",0.00,%,2020-10-20,19,26
6792,IOT,"Core 5",9.40,%,2020-10-20,19,26
6795,IOT,"Core 6",3.10,%,2020-10-20,19,26
6803,IOT,"Core 1",15.40,%,2020-10-20,19,26
6806,IOT,"Core 2",23.40,%,2020-10-20,19,26
6809,IOT,"Core 3",14.10,%,2020-10-20,19,26
6812,IOT,"Core 4",9.40,%,2020-10-20,19,26
6815,IOT,"Core 5",12.50,%,2020-10-20,19,26
6818,IOT,"Core 6",9.40,%,2020-10-20,19,26
6826,IOT,"Core 1",21.40,%,2020-10-20,19,26
6829,IOT,"Core 2",31.30,%,2020-10-20,19,26
6832,IOT,"Core 3",31.30,%,2020-10-20,19,26
6835,IOT,"Core 4",14.10,%,2020-10-20,19,26
6838,IOT,"Core 5",18.80,%,2020-10-20,19,26
6841,IOT,"Core 6",9.40,%,2020-10-20,19,26
6849,IOT,"Core 1",9.10,%,2020-10-20,19,26
6852,IOT,"Core 2",18.80,%,2020-10-20,19,26
6855,IOT,"Core 3",6.30,%,2020-10-20,19,26
6858,IOT,"Core 4",4.70,%,2020-10-20,19,26
6861,IOT,"Core 5",7.80,%,2020-10-20,19,26
6864,IOT,"Core 6",4.70,%,2020-10-20,19,26
6872,IOT,"Core 1",16.70,%,2020-10-20,19,26
6875,IOT,"Core 2",28.10,%,2020-10-20,19,26
6878,IOT,"Core 3",12.50,%,2020-10-20,19,26
6881,IOT,"Core 4",12.50,%,2020-10-20,19,26
6884,IOT,"Core 5",15.60,%,2020-10-20,19,26
6887,IOT,"Core 6",14.10,%,2020-10-20,19,26
6895,IOT,"Core 1",10.40,%,2020-10-20,19,26
6898,IOT,"Core 2",18.80,%,2020-10-20,19,26
6901,IOT,"Core 3",7.80,%,2020-10-20,19,26
6904,IOT,"Core 4",3.10,%,2020-10-20,19,26
6907,IOT,"Core 5",12.50,%,2020-10-20,19,26
6910,IOT,"Core 6",9.40,%,2020-10-20,19,26
6918,IOT,"Core 1",9.10,%,2020-10-20,19,26
6921,IOT,"Core 2",15.60,%,2020-10-20,19,26
6924,IOT,"Core 3",4.70,%,2020-10-20,19,26
6927,IOT,"Core 4",4.70,%,2020-10-20,19,26
6930,IOT,"Core 5",9.40,%,2020-10-20,19,26
6933,IOT,"Core 6",1.60,%,2020-10-20,19,26
6941,IOT,"Core 1",20.10,%,2020-10-20,19,26
6944,IOT,"Core 2",23.40,%,2020-10-20,19,26
6947,IOT,"Core 3",26.60,%,2020-10-20,19,26
6950,IOT,"Core 4",14.10,%,2020-10-20,19,26
6953,IOT,"Core 5",25.00,%,2020-10-20,19,26
6956,IOT,"Core 6",15.60,%,2020-10-20,19,26
6964,IOT,"Core 1",16.40,%,2020-10-20,19,26
6967,IOT,"Core 2",21.90,%,2020-10-20,19,26
6970,IOT,"Core 3",26.60,%,2020-10-20,19,26
6973,IOT,"Core 4",7.80,%,2020-10-20,19,26
6976,IOT,"Core 5",23.40,%,2020-10-20,19,26
6979,IOT,"Core 6",6.30,%,2020-10-20,19,26
6987,IOT,"Core 1",7.30,%,2020-10-20,19,26
6990,IOT,"Core 2",18.80,%,2020-10-20,19,26
6993,IOT,"Core 3",1.60,%,2020-10-20,19,26
6996,IOT,"Core 4",0.00,%,2020-10-20,19,26
6999,IOT,"Core 5",7.80,%,2020-10-20,19,26
7002,IOT,"Core 6",6.30,%,2020-10-20,19,26
7010,IOT,"Core 1",8.90,%,2020-10-20,19,26
7013,IOT,"Core 2",18.80,%,2020-10-20,19,26
7016,IOT,"Core 3",4.70,%,2020-10-20,19,26
7019,IOT,"Core 4",4.70,%,2020-10-20,19,26
7022,IOT,"Core 5",6.30,%,2020-10-20,19,26
7025,IOT,"Core 6",6.30,%,2020-10-20,19,26
7033,IOT,"Core 1",23.70,%,2020-10-20,19,26
7036,IOT,"Core 2",34.40,%,2020-10-20,19,26
7039,IOT,"Core 3",20.30,%,2020-10-20,19,26
7042,IOT,"Core 4",18.80,%,2020-10-20,19,26
7045,IOT,"Core 5",21.90,%,2020-10-20,19,26
7048,IOT,"Core 6",32.80,%,2020-10-20,19,26
7056,IOT,"Core 1",27.20,%,2020-10-20,19,26
7059,IOT,"Core 2",37.50,%,2020-10-20,19,26
7062,IOT,"Core 3",23.40,%,2020-10-20,19,26
7065,IOT,"Core 4",20.30,%,2020-10-20,19,26
7068,IOT,"Core 5",31.70,%,2020-10-20,19,26
7071,IOT,"Core 6",21.90,%,2020-10-20,19,26
7079,IOT,"Core 1",8.60,%,2020-10-20,19,26
7082,IOT,"Core 2",18.80,%,2020-10-20,19,26
7085,IOT,"Core 3",4.70,%,2020-10-20,19,26
7088,IOT,"Core 4",6.30,%,2020-10-20,19,26
7091,IOT,"Core 5",9.40,%,2020-10-20,19,26
7094,IOT,"Core 6",4.70,%,2020-10-20,19,26
7102,IOT,"Core 1",16.90,%,2020-10-20,19,26
7105,IOT,"Core 2",25.00,%,2020-10-20,19,26
7108,IOT,"Core 3",14.10,%,2020-10-20,19,26
7111,IOT,"Core 4",12.50,%,2020-10-20,19,26
7114,IOT,"Core 5",15.60,%,2020-10-20,19,26
7117,IOT,"Core 6",18.80,%,2020-10-20,19,26
7125,IOT,"Core 1",20.30,%,2020-10-20,19,26
7128,IOT,"Core 2",29.70,%,2020-10-20,19,26
7131,IOT,"Core 3",17.20,%,2020-10-20,19,26
7134,IOT,"Core 4",15.60,%,2020-10-20,19,26
7137,IOT,"Core 5",20.30,%,2020-10-20,19,26
7140,IOT,"Core 6",14.10,%,2020-10-20,19,26
7148,IOT,"Core 1",28.90,%,2020-10-20,19,26
